upload_type,publication_type,title,creators,description,access_right,license,publication_date,doi,contributors,communities,language,keywords,custom,journal_title,journal_volume,journal_issue,journal_pages,partof_title,partof_pages
publication,article,Rapid generation of a mouse model for Middle East respiratory syndrome,"[{'name': 'Zhao, Jincun'}, {'name': 'Li, Kun'}, {'name': 'Wohlford-Lenane, Christine'}, {'name': 'Agnihothram, Sudhakar S.'}, {'name': 'Fett, Craig'}, {'name': 'Zhao, Jingxian'}, {'name': 'Gale, Michael J.'}, {'name': 'Baric, Ralph S.'}, {'name': 'Enjuanes, Luis'}, {'name': 'Gallagher, Tom'}, {'name': 'McCray, Paul B.'}, {'name': 'Perlman, Stanley'}]",No abstract found,open,cc-by,2014-4-30,10.1073/pnas.1323279111,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['BALB/c mice'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}, {'subject': ['bat'], 'object': ['SARS-CoV']}, {'subject': ['bat'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}, {'subject': ['mouse'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}]}",Proceedings of the National Academy of Sciences,111,13,4970--4975,,
publication,article,Prior Immunization with Severe Acute Respiratory Syndrome (SARS)-Associated Coronavirus (SARS-CoV) Nucleocapsid Protein Causes Severe Pneumonia in Mice Infected with SARS-CoV,"[{'name': 'Yasui, Fumihiko'}, {'name': 'Kai, Chieko'}, {'name': 'Kitabatake, Masahiro'}, {'name': 'Inoue, Shingo'}, {'name': 'Yoneda, Misako'}, {'name': 'Yokochi, Shoji'}, {'name': 'Kase, Ryoichi'}, {'name': 'Sekiguchi, Satoshi'}, {'name': 'Morita, Kouichi'}, {'name': 'Hishima, Tsunekazu'}, {'name': 'Suzuki, Hidenori'}, {'name': 'Karamatsu, Katsuo'}, {'name': 'Yasutomi, Yasuhiro'}, {'name': 'Shida, Hisatoshi'}, {'name': 'Kidokoro, Minoru'}, {'name': 'Mizuno, Kyosuke'}, {'name': 'Matsushima, Kouji'}, {'name': 'Kohara, Michinori'}]",No abstract found,open,cc-by,2008-11-30,10.4049/jimmunol.181.9.6337,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['Non-human primates'], 'object': ['SARS-associated CoV', 'SARS-CoV']}, {'subject': ['aged BALB/c mice'], 'object': ['SARS-associated CoV', 'SARS-CoV']}, {'subject': ['ferrets'], 'object': ['SARS-associated CoV', 'SARS-CoV']}, {'subject': ['hamsters'], 'object': ['SARS-associated CoV', 'SARS-CoV']}, {'subject': ['mice'], 'object': ['SARS-associated CoV', 'SARS-CoV']}]}",The Journal of Immunology,181,9,6337--6348,,
publication,article,Protective Efficacy of Recombinant Modified Vaccinia Virus Ankara Delivering Middle East Respiratory Syndrome Coronavirus Spike Glycoprotein,"[{'name': 'Volz, Asisa'}, {'name': 'Kupke, Alexandra'}, {'name': 'Song, Fei'}, {'name': 'Jany, Sylvia'}, {'name': 'Fux, Robert'}, {'name': 'Shams-Eldin, Hosam'}, {'name': 'Schmidt, Jörg'}, {'name': 'Becker, Christin'}, {'name': 'Eickmann, Markus'}, {'name': 'Becker, Stephan'}, {'name': 'Sutter, Gerd'}]","Middle East respiratory syndrome coronavirus (MERS-CoV) causes severe respiratory disease in humans. We tested a recombinant modified vaccinia virus Ankara (MVA) vaccine expressing full-length MERS-CoV spike (S) glycoprotein by immunizing BALB/c mice with either intramuscular or subcutaneous regimens. In all cases, MVA-MERS-S induced MERS-CoV-specific CD8 
+ 
T cells and virus-neutralizing antibodies. Vaccinated mice were protected against MERS-CoV challenge infection after transduction with the human dipeptidyl peptidase 4 receptor. This MERS-CoV infection model demonstrates the safety and efficacy of the candidate vaccine.",open,cc-by,2015-8-31,10.1128/JVI.00614-15,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['BALB/c mice'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}, {'subject': ['BALB/c mouse'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}, {'subject': ['dromedary camels'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}]}",Journal of Virology,89,16,8651--8656,,
publication,article,"Middle East Respiratory Syndrome coronavirus (MERS-CoV) serology in major livestock species in an affected region in Jordan, June to September 2013","[{'name': 'Reusken, C'}, {'name': 'Ababneh, M'}, {'name': 'Raj, V'}, {'name': 'Meyer, B'}, {'name': 'Eljarah, A'}, {'name': 'Abutarbush, S'}, {'name': 'Godeke, G'}, {'name': 'Bestebroer, T'}, {'name': 'Zutt, I'}, {'name': 'Müller, M'}, {'name': 'Bosch, B'}, {'name': 'Rottier, P'}, {'name': 'Osterhaus, A'}, {'name': 'Drosten, C'}, {'name': 'Haagmans, B'}, {'name': 'Koopmans, M'}]",No abstract found,open,cc-by,2013-12-31,10.2807/1560-7917.ES2013.18.50.20662,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['dromedary camels'], 'object': ['MERS-related-CoV']}, {'subject': ['dromedary camels'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}, {'subject': ['dromedary camels'], 'object': ['bovine coronavirus', 'BCoV']}, {'subject': ['sheep'], 'object': ['bovine coronavirus', 'BCoV']}]}",Eurosurveillance,18,50,20662,,
publication,article,Pre- and postexposure efficacy of fully human antibodies against Spike protein in a novel humanized mouse model of MERS-CoV infection,"[{'name': 'Pascal, Kristen E.'}, {'name': 'Coleman, Christopher M.'}, {'name': 'Mujica, Alejandro O.'}, {'name': 'Kamat, Vishal'}, {'name': 'Badithe, Ashok'}, {'name': 'Fairhurst, Jeanette'}, {'name': 'Hunt, Charleen'}, {'name': 'Strein, John'}, {'name': 'Berrebi, Alexander'}, {'name': 'Sisk, Jeanne M.'}, {'name': 'Matthews, Krystal L.'}, {'name': 'Babb, Robert'}, {'name': 'Chen, Gang'}, {'name': 'Lai, Ka-Man V.'}, {'name': 'Huang, Tammy T.'}, {'name': 'Olson, William'}, {'name': 'Yancopoulos, George D.'}, {'name': 'Stahl, Neil'}, {'name': 'Frieman, Matthew B.'}, {'name': 'Kyratsous, Christos A.'}]","Traditional approaches to antimicrobial drug development are poorly suited to combatting the emergence of novel pathogens. Additionally, the lack of small animal models for these infections hinders the in vivo testing of potential therapeutics. Here we demonstrate the use of the VelocImmune technology (a mouse that expresses human antibody-variable heavy chains and κ light chains) alongside the VelociGene technology (which allows for rapid engineering of the mouse genome) to quickly develop and evaluate antibodies against an emerging viral disease. Specifically, we show the rapid generation of fully human neutralizing antibodies against the recently emerged Middle East Respiratory Syndrome coronavirus (MERS-CoV) and development of a humanized mouse model for MERS-CoV infection, which was used to demonstrate the therapeutic efficacy of the isolated antibodies. The VelocImmune and VelociGene technologies are powerful platforms that can be used to rapidly respond to emerging epidemics.",open,cc-by,2015-7-31,10.1073/pnas.1510830112,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['dromedary camels'], 'object': ['Middle East Respiratory Syndrome coronavirus', 'MERS-CoV']}, {'subject': ['mouse'], 'object': ['Middle East Respiratory Syndrome coronavirus', 'MERS-CoV']}]}",Proceedings of the National Academy of Sciences,112,28,8738--8743,,
publication,article,Middle East Respiratory Syndrome Coronavirus (MERS-CoV): Announcement of the Coronavirus Study Group,"[{'name': 'de Groot, R. J.'}, {'name': 'Baker, S. C.'}, {'name': 'Baric, R. S.'}, {'name': 'Brown, C. S.'}, {'name': 'Drosten, C.'}, {'name': 'Enjuanes, L.'}, {'name': 'Fouchier, R. A. M.'}, {'name': 'Galiano, M.'}, {'name': 'Gorbalenya, A. E.'}, {'name': 'Memish, Z. A.'}, {'name': 'Perlman, S.'}, {'name': 'Poon, L. L. M.'}, {'name': 'Snijder, E. J.'}, {'name': 'Stephens, G. M.'}, {'name': 'Woo, P. C. Y.'}, {'name': 'Zaki, A. M.'}, {'name': 'Zambon, M.'}, {'name': 'Ziebuhr, J.'}]",No abstract found,open,cc-by,2013-7-31,10.1128/JVI.01244-13,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['Miniopterus', 'bat'], 'object': ['Miniopterus bat coronavirus 1']}, {'subject': ['Miniopterus', 'bat'], 'object': ['Miniopterus bat coronavirus HKU8']}, {'subject': ['Pipistrellus ', 'bat'], 'object': ['Pipistrellus bat coronavirus HKU5']}, {'subject': ['Rhinolophus', 'bat'], 'object': ['Rhinolophus bat coronavirus HKU2']}, {'subject': ['Rousettus', 'bat'], 'object': ['Rousettus bat coronavirus HKU9']}, {'subject': ['Scotophilus ', 'bat'], 'object': ['Scotophilus bat coronavirus 512']}, {'subject': ['Tylonycteris', 'bat'], 'object': ['Tylonycteris bat coronavirus HKU4']}, {'subject': ['avian'], 'object': ['Infectious bronchitis virus']}, {'subject': ['beluga'], 'object': ['Beluga whale coronavirus']}, {'subject': ['bovine'], 'object': ['Bovine coronavirus']}, {'subject': ['bulbul'], 'object': ['Bulbul coronavirus HKU11']}, {'subject': ['mouse'], 'object': ['Mouse hepatitis virus']}, {'subject': ['munia'], 'object': ['Munia coronavirus HKU13']}, {'subject': ['porcine'], 'object': ['Porcine epidemic diarrhea virus']}, {'subject': ['porcine'], 'object': ['Transmissible gastroenteritis virus']}, {'subject': ['thrush'], 'object': ['Thrush coronavirus HKU12']}]}",Journal of Virology,87,14,7790--7792,,
publication,article,Newly discovered coronavirus as the primary cause of severe acute respiratory syndrome,"[{'name': 'Kuiken, Thijs'}, {'name': 'Fouchier, Ron AM'}, {'name': 'Schutten, Martin'}, {'name': 'Rimmelzwaan, Guus F'}, {'name': 'van Amerongen, Geert'}, {'name': 'van Riel, Debby'}, {'name': 'Laman, Jon D'}, {'name': 'de Jong, Ton'}, {'name': 'van Doornum, Gerard'}, {'name': 'Lim, Wilina'}, {'name': 'Ling, Ai Ee'}, {'name': 'Chan, Paul KS'}, {'name': 'Tam, John S'}, {'name': 'Zambon, Maria C'}, {'name': 'Gopal, Robin'}, {'name': 'Drosten, Christian'}, {'name': 'van der Werf, Sylvie'}, {'name': 'Escriou, Nicolas'}, {'name': 'Manuguerra, Jean-Claude'}, {'name': 'Stöhr, Klaus'}, {'name': 'Peiris, J S Malik'}, {'name': 'Osterhaus, Albert DME'}]",No abstract found,open,cc-by,2003-7-31,10.1016/S0140-6736(03)13967-0,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['Macaca fascicularis', 'cynomolgus macaques'], 'object': ['SARS-CoV']}, {'subject': ['pig'], 'object': ['porcine respiratory coronavirus infection']}, {'subject': ['rat'], 'object': ['sialodacryoadenitis virus infection']}]}",The Lancet,362,9380,263--270,,
publication,article,Treatment with interferon-α2b and ribavirin improves outcome in MERS-CoV–infected rhesus macaques,"[{'name': 'Falzarano, Darryl'}, {'name': 'de Wit, Emmie'}, {'name': 'Rasmussen, Angela L'}, {'name': 'Feldmann, Friederike'}, {'name': 'Okumura, Atsushi'}, {'name': 'Scott, Dana P'}, {'name': 'Brining, Doug'}, {'name': 'Bushmaker, Trenton'}, {'name': 'Martellaro, Cynthia'}, {'name': 'Baseler, Laura'}, {'name': 'Benecke, Arndt G'}, {'name': 'Katze, Michael G'}, {'name': 'Munster, Vincent J'}, {'name': 'Feldmann, Heinz'}]",No abstract found,open,cc-by,2013-10-31,10.1038/nm.3362,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['rhesus macaque'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}]}",Nature Medicine,19,10,1313--1317,,
publication,article,Pneumonia from Human Coronavirus in a Macaque Model,"[{'name': 'Munster, Vincent J.'}, {'name': 'de Wit, Emmie'}, {'name': 'Feldmann, Heinz'}]",No abstract found,open,cc-by,2013-4-30,10.1056/NEJMc1215691,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['rhesus macaques'], 'object': ['hCoV-EMC/2012']}]}",New England Journal of Medicine,368,16,1560--1562,,
publication,article,"Middle East respiratory syndrome coronavirus (MERS-CoV) RNA and neutralising antibodies in milk collected according to local customs from dromedary camels, Qatar, April 2014","[{'name': 'Reusken, C B'}, {'name': 'Farag, E A'}, {'name': 'Jonges, M'}, {'name': 'Godeke, G J'}, {'name': 'El-Sayed, A M'}, {'name': 'Pas, S D'}, {'name': 'Raj, V S'}, {'name': 'Mohran, K A'}, {'name': 'Moussa, H A'}, {'name': 'Ghobashy, H'}, {'name': 'Alhajri, F'}, {'name': 'Ibrahim, A K'}, {'name': 'Bosch, B J'}, {'name': 'Pasha, S K'}, {'name': 'Al-Romaihi, H E'}, {'name': 'Al-Thani, M'}, {'name': 'Al-Marri, S A'}, {'name': 'AlHajri, M M'}, {'name': 'Haagmans, B L'}, {'name': 'Koopmans, M P'}]",No abstract found,open,cc-by,2014-6-30,10.2807/1560-7917.ES2014.19.23.20829,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['Camelus dromedarius', 'dromedary camels'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}, {'subject': ['Camelus dromedarius', 'dromedary camels'], 'object': ['bovine coronavirus', 'BCoV']}]}",Eurosurveillance,19,23,20829,,
publication,section,The Molecular Biology of Coronaviruses,"[{'name': 'Masters, Paul S.'}]",No abstract found,open,cc-by,2006-01-01,10.1016/S0065-3527(06)66005-3,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']",{'obo:RO_0002453': []},,,,,Advances in {Virus} {Research},193--292
publication,article,Treatment With Lopinavir/Ritonavir or Interferon-β1b Improves Outcome of MERS-CoV Infection in a Nonhuman Primate Model of Common Marmoset,"[{'name': 'Chan, Jasper Fuk-Woo'}, {'name': 'Yao, Yanfeng'}, {'name': 'Yeung, Man-Lung'}, {'name': 'Deng, Wei'}, {'name': 'Bao, Linlin'}, {'name': 'Jia, Lilong'}, {'name': 'Li, Fengdi'}, {'name': 'Xiao, Chong'}, {'name': 'Gao, Hong'}, {'name': 'Yu, Pin'}, {'name': 'Cai, Jian-Piao'}, {'name': 'Chu, Hin'}, {'name': 'Zhou, Jie'}, {'name': 'Chen, Honglin'}, {'name': 'Qin, Chuan'}, {'name': 'Yuen, Kwok-Yung'}]",No abstract found,open,cc-by,2015-12-31,10.1093/infdis/jiv392,"[{'name': 'Plazi', 'type': 'DataCurator'}]","[{'identifier': 'biosyslit'}, {'identifier': 'coviho'}, {'identifier': 'globalbioticinteractions'}]",eng,"['Coronaviridae', 'Viridae', 'corona viruses', 'biotic associations', 'CETAF-taskforce', 'covid', 'covid-19', 'pathogens', 'biotic interaction', 'virus-host', 'biotic relations', 'pathogen-host']","{'obo:RO_0002453': [{'subject': ['marmoset'], 'object': ['Middle East respiratory syndrome coronavirus', 'MERS-CoV']}]}",Journal of Infectious Diseases,212,12,1904--1913,,
